cell_id,pseudotime,size_factor,branch1_probability,branch2_probability
cell_0338,0.6322048847511985,4.06129116448373,0.9376767784912368,0.062323221508763224
cell_0339,0.6368457915821825,6.421343713513822,0.9020926733318602,0.09790732666813988
cell_0340,0.6445844451777111,3.270045302001914,0.0002833434262428103,0.9997166565737572
cell_0341,0.6452516022290041,3.8705093006995623,0.00027586411386404386,0.999724135886136
cell_0342,0.6477409099633911,4.274003389432602,0.033062293634813944,0.9669377063651861
cell_0343,0.6499310635243913,3.0787710093162697,0.9661103047002216,0.03388969529977833
cell_0344,0.6512980063012727,4.897698209908891,0.00021441130834753963,0.9997855886916525
cell_0345,0.6597381594241286,4.07998861995339,0.9129814674815006,0.08701853251849942
cell_0346,0.6612498163518843,3.273390274831761,0.9140494586095086,0.08595054139049137
cell_0347,0.6623743225174895,5.453982080565211,0.9041712899953536,0.09582871000464638
cell_0348,0.664908281585536,4.551898155289233,0.882346005458059,0.11765399454194103
cell_0349,0.6656434835287154,4.795416577810045,0.8527711424492643,0.14722885755073573
cell_0350,0.6687316759136958,5.358465846681673,0.8560632562658046,0.14393674373419535
cell_0351,0.676959614910974,3.8197422239703847,0.04576438106053471,0.9542356189394653
cell_0352,0.6814571959804897,4.519274350541525,0.9999299378809864,7.006211901355901e-05
cell_0353,0.682869475378881,4.736411723554315,0.9999395263114806,6.0473688519412174e-05
cell_0354,0.6851901475720767,6.367853355302223,0.01955802751754432,0.9804419724824557
cell_0355,0.6870126763752298,3.880177524289006,0.9630428767653852,0.03695712323461477
cell_0356,0.6899457644907931,3.250317055481717,0.025049023331551012,0.974950976668449
cell_0357,0.6910559697157348,3.1407897152753135,0.9254737851603947,0.07452621483960528
cell_0358,0.6920786642222693,3.9857696865454644,0.9609616727434541,0.03903832725654587
cell_0359,0.6922661555337355,3.5956785172535377,0.9581874042659859,0.041812595734014066
cell_0360,0.6943121188522958,4.986133072078335,0.9541423582518362,0.045857641748163716
cell_0361,0.6983161553730814,3.9040609176407988,0.9159832200163854,0.08401677998361455
cell_0362,0.6997606687550151,4.491373830263729,0.9787653271179264,0.02123467288207361
cell_0363,0.6999234855325579,3.6335939199377005,0.04866920526749796,0.951330794732502
cell_0364,0.7014589730321296,3.4566080378654056,0.9939519602221262,0.006048039777873847
cell_0365,0.7067029463907638,4.062532889468404,0.9690753620103781,0.030924637989621882
cell_0366,0.7104126523883451,4.2858041145571715,0.9722928859383064,0.027707114061693572
cell_0367,0.7140811059094333,5.77397703273416,0.9473361337716011,0.05266386622839895
cell_0368,0.7142543625106613,3.2136085004390966,0.025682458679794573,0.9743175413202054
cell_0369,0.715326856560483,4.952626549844367,0.9183352018004503,0.08166479819954978
cell_0370,0.716162782043687,2.8006796762916943,0.9655948357908997,0.034405164209100295
cell_0371,0.7196584332555687,3.993095564405507,0.03735613128624937,0.9626438687137506
cell_0372,0.7206031057691589,3.3854747605268276,0.9608885321226116,0.03911146787738841
cell_0373,0.7206826091602603,3.6537612246868916,0.04553841294758931,0.9544615870524107
cell_0374,0.7217682926747319,4.447376136173201,0.9306724099723092,0.06932759002769082
cell_0375,0.7293318354196726,3.788733098653893,0.027521748190747042,0.972478251809253
cell_0376,0.7299450629297355,5.217135786228216,0.09638314744464038,0.9036168525553596
cell_0377,0.7304577862020869,4.876952293025501,0.999999,1e-06
cell_0378,0.7372202087752128,5.492662081292178,0.01821668283779243,0.9817833171622076
cell_0379,0.7376671929478156,4.33797458745275,0.999999,1e-06
cell_0380,0.7404962816161169,5.294051237021385,0.006975636037563904,0.9930243639624361
cell_0381,0.7429898950978072,3.7588683107510388,1.0000000000287557e-06,0.999999
cell_0382,0.7445702830077524,4.080659398759007,0.04754134072120253,0.9524586592787975
cell_0383,0.7468031999007709,5.8095672854464535,0.9946194617292777,0.005380538270722229
cell_0384,0.7485263429058805,3.5421448059755107,0.929155634110335,0.07084436588966501
cell_0385,0.7522392498120736,5.131565824814848,0.9944262186575789,0.005573781342421105
cell_0386,0.7547604252763594,4.521085265265263,0.999999,1e-06
cell_0387,0.7564244749967879,4.790822691623634,0.999999,1e-06
cell_0388,0.7636799681488655,3.8747416543465065,0.9891046499458883,0.010895350054111737
cell_0389,0.7689243167490267,3.1496932342861537,0.17661029049944732,0.8233897095005527
cell_0390,0.7766297959814099,4.297476452020505,0.1004393791703817,0.8995606208296183
cell_0391,0.7780893273723614,3.4729363003515457,0.012043348637172824,0.9879566513628272
cell_0392,0.7827933820693297,3.7338484583514675,0.9436157359162695,0.056384264083730554
cell_0393,0.7832511816601893,2.843038483037656,0.906489832879954,0.093510167120046
cell_0394,0.7844781473375892,3.0770267726725784,1.0000000000287557e-06,0.999999
cell_0395,0.797297856517251,6.056778118229879,0.9588348015006802,0.041165198499319725
cell_0396,0.8027395331035484,3.4364109745068534,0.9317629278607954,0.06823707213920463
cell_0397,0.8064527171604594,3.6969548161824224,0.021174546991642673,0.9788254530083573
cell_0398,0.8162552185963036,4.487212825107444,0.04815060371316704,0.951849396286833
cell_0399,0.8167342461636764,6.0320330142943215,0.9626168259414897,0.037383174058510285
cell_0400,0.8168149968526079,3.4648019272532022,0.0005620230691604222,0.9994379769308396
cell_0401,0.8187783475813385,3.7141150502128553,0.9295711658950508,0.07042883410494913
cell_0402,0.8201150743607267,3.7853188426504594,0.9500762207778591,0.049923779222140884
cell_0403,0.8206648063316825,4.496286104225689,0.062204126874331966,0.937795873125668
cell_0404,0.822745525020558,4.459098482095672,0.04429267899128664,0.9557073210087134
cell_0405,0.8248540060651287,4.500440193967217,0.0061838728184272496,0.9938161271815728
cell_0406,0.8258765872857182,5.006196604368617,0.8995906199527008,0.1004093800472992
cell_0407,0.8262714322635663,4.768187326444944,0.999999,1e-06
cell_0408,0.8265736252538362,3.98042845416778,0.08482929652333127,0.9151707034766687
cell_0409,0.8310620079935248,3.783430054479494,0.999999,1e-06
cell_0410,0.8348672189177775,3.9295893820965335,0.999999,1e-06
cell_0411,0.8355166113415264,3.8668782106886024,0.009517927045478825,0.9904820729545212
cell_0412,0.8384490200957005,4.123199780767704,0.9691899528250376,0.03081004717496234
cell_0413,0.8400732787885172,4.4743604029574815,0.03012302263862987,0.9698769773613701
cell_0414,0.8412242037467521,5.892189397585821,1.0000000000287557e-06,0.999999
cell_0415,0.8414855697607867,5.3520190633944225,1.0000000000287557e-06,0.999999
cell_0416,0.8419331093923069,3.567216253512842,0.01968679813695251,0.9803132018630475
cell_0417,0.842929555798077,3.365496721598107,1.0000000000287557e-06,0.999999
cell_0418,0.8456624842794717,5.092667719104283,0.8738051570447194,0.1261948429552806
cell_0419,0.8485464528976965,3.5636712708467733,1.0000000000287557e-06,0.999999
cell_0420,0.8486517455310814,4.0452935762957525,0.9754360509439904,0.024563949056009546
cell_0421,0.8605384646292767,3.4740309693217792,0.9726347876085086,0.027365212391491388
cell_0422,0.8637519844372641,3.3334837547826517,0.11058234166825087,0.8894176583317491
cell_0423,0.8637918002205265,2.9409712342315815,0.09082925480098336,0.9091707451990166
cell_0424,0.8638239598974099,3.81154683028195,0.1190980401219186,0.8809019598780814
cell_0425,0.8653881155573295,5.155321869270512,0.10892334979219309,0.8910766502078069
cell_0426,0.8680776291057972,3.979821927840817,0.14802191493704853,0.8519780850629515
cell_0427,0.8693325904975516,3.230730016036108,0.1556471711195596,0.8443528288804404
cell_0428,0.8696581447283036,4.7325706672142145,0.07920856128125375,0.9207914387187462
cell_0429,0.8707229711356838,4.671419340714862,0.9819251864411653,0.018074813558834696
cell_0430,0.871041392900652,2.8703122833236066,0.9098581129329676,0.09014188706703238
cell_0431,0.8735754058823828,2.5594461972838327,0.9169571993182741,0.08304280068172591
cell_0432,0.8751174740112643,3.0537414849854585,0.9546627990724864,0.04533720092751363
cell_0433,0.876599631938013,3.01797888781429,0.9745744013377795,0.02542559866222055
cell_0434,0.8768185303319814,3.280885972437718,0.935578176056104,0.06442182394389598
cell_0435,0.879520232534212,4.949104584977281,1.0000000000287557e-06,0.999999
cell_0436,0.8807644581299764,3.127727687127593,0.040636930321233944,0.9593630696787661
cell_0437,0.8831078383576353,4.680386522728112,1.0000000000287557e-06,0.999999
cell_0438,0.883993862591465,4.192432014914156,0.007298561331619324,0.9927014386683807
cell_0439,0.8843201354702876,3.6514120774564574,0.9483804276926442,0.051619572307355865
cell_0440,0.8846690151042755,4.178042311932352,0.9864441552998314,0.013555844700168613
cell_0441,0.8860687437763535,3.949061787952612,0.999999,1e-06
cell_0442,0.8862126303908124,3.253163974559036,0.04240785049108109,0.9575921495089189
cell_0443,0.8896499051622934,4.014997876617706,0.012812513498387967,0.987187486501612
cell_0444,0.8906222382998614,4.610907149407274,0.9539327013352552,0.046067298664744835
cell_0445,0.8918876990017853,3.741128020998514,0.09443614060013394,0.9055638593998661
cell_0446,0.894693765070595,2.9524028352935536,0.07896210184783203,0.921037898152168
cell_0447,0.8964369760973774,3.7851383398832192,0.999999,1e-06
cell_0448,0.8968284927616006,3.247977177170564,0.999999,1e-06
cell_0449,0.8980706584005188,2.460552095337815,0.024511529621333406,0.9754884703786666
cell_0450,0.8984278904932271,4.3334934271649415,0.999999,1e-06
cell_0451,0.8987910054099955,4.151140329147199,0.999999,1e-06
cell_0452,0.9034049982438586,5.275306614253176,0.05443935963115465,0.9455606403688454
cell_0453,0.9034306858660563,2.7631612408481945,0.1245260006451181,0.8754739993548819
cell_0454,0.9098490950966569,4.459382783128028,0.999999,1e-06
cell_0455,0.9102171686172283,3.8932449468167074,0.07148660641172144,0.9285133935882786
cell_0456,0.9109069988350839,3.266537349644849,0.999999,1e-06
cell_0457,0.9117050338836586,6.2394833942723125,0.08735180564353218,0.9126481943564678
cell_0458,0.9119604024109875,5.053385521476083,0.999999,1e-06
cell_0459,0.9137847770294216,5.049118319346569,0.999999,1e-06
cell_0460,0.9140607045546609,5.802916745403001,0.13095685254956235,0.8690431474504376
cell_0461,0.9142598284409208,4.649071022994447,0.999999,1e-06
cell_0462,0.9230085636927888,4.56088870321934,0.999999,1e-06
cell_0463,0.9242219370418391,4.857815937402292,0.999999,1e-06
cell_0464,0.9251139221619773,3.5057641672860806,0.999999,1e-06
cell_0465,0.9255055111941393,4.1330701493840305,0.07279667705995452,0.9272033229400455
cell_0466,0.9281153321160691,3.0970256652848724,0.005044477279874338,0.9949555227201257
cell_0467,0.9287108574653387,5.35745455108907,1.0000000000287557e-06,0.999999
cell_0468,0.9333244879127994,3.298661256892037,0.9311463111075048,0.06885368889249524
cell_0469,0.9333884986094979,3.932742943483412,1.0000000000287557e-06,0.999999
cell_0470,0.9345219851610803,3.898465993188726,0.01865123031521143,0.9813487696847886
cell_0471,0.9345491418734471,4.025142340506412,0.9651570114725608,0.034842988527439125
cell_0472,0.9345775475868635,3.5664007117489196,1.0000000000287557e-06,0.999999
cell_0473,0.9354517383530471,4.805357479062323,0.024268794776343028,0.975731205223657
cell_0474,0.9365233834807526,3.0631820032399535,1.0000000000287557e-06,0.999999
cell_0475,0.9479383931007309,7.071932328239397,0.941498560356792,0.058501439643207934
cell_0476,0.9561073802382516,4.157446575105467,1.0000000000287557e-06,0.999999
cell_0477,0.9584394016067365,4.231782304070546,1.0000000000287557e-06,0.999999
cell_0478,0.9585419219790116,3.8907462660670697,0.914499195518301,0.08550080448169907
cell_0479,0.9589641726245788,5.271631364442316,1.0000000000287557e-06,0.999999
cell_0480,0.9609305712910132,3.8033958024236734,0.02642718605051786,0.9735728139494821
cell_0481,0.9618982965715455,2.981115068117408,0.9392738935517551,0.06072610644824489
cell_0482,0.9633371265246787,4.587272305473096,1.0000000000287557e-06,0.999999
cell_0483,0.9633971996729005,5.408419053443391,1.0000000000287557e-06,0.999999
cell_0484,0.9645403993000886,3.4899947955910364,0.01754062976315618,0.9824593702368438
cell_0485,0.9650561578172102,6.154475087464465,0.019080855506607652,0.9809191444933923
cell_0486,0.9662944806523707,4.432493025977266,1.0000000000287557e-06,0.999999
cell_0487,0.967817323305563,4.557432678832537,1.0000000000287557e-06,0.999999
cell_0488,0.9681021044709656,3.8017103202247804,0.9472678455501586,0.052732154449841404
cell_0489,0.9735836839491094,5.17987133804844,0.0018880501747050582,0.9981119498252949
cell_0490,0.9755332794400131,4.0370682204018085,0.026683909927453064,0.9733160900725469
cell_0491,0.9764675358191571,6.329618107389436,0.04703282719669977,0.9529671728033002
cell_0492,0.9823865898174045,3.8892139753569603,0.9953353226871529,0.0046646773128471986
cell_0493,0.9847139679164182,2.99279026892868,0.06950261721374773,0.9304973827862523
cell_0494,0.9865576791553746,4.245401598980222,0.999999,1e-06
cell_0495,0.9893653481316536,3.1863391950980664,0.0792449660835457,0.9207550339164543
cell_0496,0.9897061691023696,4.593600605962696,0.9586666742057387,0.041333325794261314
cell_0497,0.995399768893621,3.6171584183267806,0.007428175874993226,0.9925718241250068
cell_0498,0.99914349657639,4.81133715329657,0.9929479256459112,0.007052074354088807
cell_0499,0.999440140885651,3.596201160937522,1.0000000000287557e-06,0.999999
